type,sourceName,creationDate,startDate,endDate,value,sourceVersion,device
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2015-08-11 17:53:34 -0400,2015-08-05 23:08:00 -0400,2015-08-06 05:28:00 -0400,HKCategoryValueSleepAnalysisInBed,,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2015-08-11 17:53:34 -0400,2015-08-06 23:52:00 -0400,2015-08-07 07:07:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2015-08-11 17:53:34 -0400,2015-08-06 23:44:00 -0400,2015-08-07 07:34:00 -0400,HKCategoryValueSleepAnalysisInBed,,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2015-08-11 17:53:34 -0400,2015-08-08 00:26:00 -0400,2015-08-08 07:51:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2015-08-11 17:53:34 -0400,2015-08-08 00:26:00 -0400,2015-08-08 08:22:00 -0400,HKCategoryValueSleepAnalysisInBed,,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2015-08-11 17:53:34 -0400,2015-08-09 04:36:00 -0400,2015-08-09 09:07:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2015-08-11 17:53:34 -0400,2015-08-09 04:23:00 -0400,2015-08-09 09:23:00 -0400,HKCategoryValueSleepAnalysisInBed,,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2015-08-11 17:53:34 -0400,2015-08-10 00:32:00 -0400,2015-08-10 06:29:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2015-08-11 17:53:34 -0400,2015-08-10 00:32:00 -0400,2015-08-10 07:32:00 -0400,HKCategoryValueSleepAnalysisInBed,,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2015-08-22 09:56:06 -0400,2015-08-10 23:11:00 -0400,2015-08-11 06:16:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2015-08-11 17:53:34 -0400,2015-08-10 23:11:00 -0400,2015-08-11 07:05:00 -0400,HKCategoryValueSleepAnalysisInBed,,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2015-08-22 09:56:06 -0400,2015-08-11 23:19:00 -0400,2015-08-12 05:59:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2015-08-22 09:56:06 -0400,2015-08-11 23:19:00 -0400,2015-08-12 06:46:00 -0400,HKCategoryValueSleepAnalysisInBed,,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2015-08-22 09:56:06 -0400,2015-08-12 23:39:00 -0400,2015-08-13 06:47:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2015-08-22 09:56:06 -0400,2015-08-12 23:39:00 -0400,2015-08-13 07:16:00 -0400,HKCategoryValueSleepAnalysisInBed,,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2015-08-22 09:56:06 -0400,2015-08-13 23:48:00 -0400,2015-08-14 07:07:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2015-08-22 09:56:06 -0400,2015-08-13 23:38:00 -0400,2015-08-14 07:22:00 -0400,HKCategoryValueSleepAnalysisInBed,,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-08-15 00:10:00 -0400,2015-08-15 08:13:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2015-08-22 09:56:06 -0400,2015-08-15 00:10:00 -0400,2015-08-15 08:43:00 -0400,HKCategoryValueSleepAnalysisInBed,,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2015-08-22 09:56:06 -0400,2015-08-16 00:32:00 -0400,2015-08-16 06:32:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2015-08-22 09:56:06 -0400,2015-08-16 00:32:00 -0400,2015-08-16 06:47:00 -0400,HKCategoryValueSleepAnalysisInBed,,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2015-08-22 09:56:06 -0400,2015-08-17 00:07:00 -0400,2015-08-17 06:55:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2015-08-22 09:56:06 -0400,2015-08-17 00:07:00 -0400,2015-08-17 07:49:00 -0400,HKCategoryValueSleepAnalysisInBed,,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-08-17 23:43:00 -0400,2015-08-18 06:32:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2015-08-22 09:56:06 -0400,2015-08-17 23:43:00 -0400,2015-08-18 07:37:00 -0400,HKCategoryValueSleepAnalysisInBed,,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2015-08-22 09:56:06 -0400,2015-08-19 00:25:00 -0400,2015-08-19 06:49:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2015-08-22 09:56:06 -0400,2015-08-19 00:19:00 -0400,2015-08-19 07:15:00 -0400,HKCategoryValueSleepAnalysisInBed,,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-08-19 23:43:00 -0400,2015-08-20 06:54:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2015-08-22 09:56:06 -0400,2015-08-19 23:43:00 -0400,2015-08-20 07:35:00 -0400,HKCategoryValueSleepAnalysisInBed,,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-08-21 00:42:00 -0400,2015-08-21 07:30:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-08-21 00:39:00 -0400,2015-08-21 07:46:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-08-22 00:24:00 -0400,2015-08-22 07:57:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2015-08-22 09:56:06 -0400,2015-08-22 00:24:00 -0400,2015-08-22 08:52:00 -0400,HKCategoryValueSleepAnalysisInBed,,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-08-23 00:36:00 -0400,2015-08-23 07:01:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-08-23 00:36:00 -0400,2015-08-23 07:29:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-08-23 23:54:00 -0400,2015-08-24 06:43:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-08-23 23:54:00 -0400,2015-08-24 07:11:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-08-25 00:24:00 -0400,2015-08-25 06:40:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-08-25 00:24:00 -0400,2015-08-25 07:12:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-08-26 00:01:00 -0400,2015-08-26 06:34:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-08-26 00:01:00 -0400,2015-08-26 07:00:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-08-27 00:15:00 -0400,2015-08-27 07:10:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-08-27 00:15:00 -0400,2015-08-27 07:48:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-08-28 00:21:00 -0400,2015-08-28 07:47:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-08-28 00:10:00 -0400,2015-08-28 08:00:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-08-29 02:49:00 -0400,2015-08-29 08:54:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-08-29 02:49:00 -0400,2015-08-29 09:15:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-08-30 03:09:00 -0400,2015-08-30 09:47:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-08-30 03:00:00 -0400,2015-08-30 10:37:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-08-31 00:05:00 -0400,2015-08-31 06:53:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-08-31 00:05:00 -0400,2015-08-31 07:38:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-08-31 23:29:00 -0400,2015-09-01 06:42:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-08-31 23:29:00 -0400,2015-09-01 07:10:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-02 01:12:00 -0400,2015-09-02 06:46:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-02 01:12:00 -0400,2015-09-02 06:49:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-02 23:19:00 -0400,2015-09-03 07:26:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-02 23:19:00 -0400,2015-09-03 07:56:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-03 23:38:00 -0400,2015-09-04 07:29:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-03 23:38:00 -0400,2015-09-04 08:17:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-05 01:00:00 -0400,2015-09-05 07:32:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-05 01:00:00 -0400,2015-09-05 08:19:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-06 00:13:00 -0400,2015-09-06 08:06:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-06 00:13:00 -0400,2015-09-06 08:38:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-07 00:03:00 -0400,2015-09-07 08:37:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-06 23:58:00 -0400,2015-09-07 09:20:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-07 23:57:00 -0400,2015-09-08 06:51:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-07 23:55:00 -0400,2015-09-08 07:23:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-09 00:39:00 -0400,2015-09-09 06:38:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-09 00:39:00 -0400,2015-09-09 06:56:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-10 00:23:00 -0400,2015-09-10 06:30:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-10 00:23:00 -0400,2015-09-10 07:08:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-11 00:54:00 -0400,2015-09-11 07:05:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-11 00:54:00 -0400,2015-09-11 07:38:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-12 00:22:00 -0400,2015-09-12 07:23:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-12 00:22:00 -0400,2015-09-12 08:35:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-13 00:30:00 -0400,2015-09-13 07:55:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-13 00:23:00 -0400,2015-09-13 08:32:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-14 00:09:00 -0400,2015-09-14 07:14:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-14 00:09:00 -0400,2015-09-14 07:39:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-14 23:36:00 -0400,2015-09-15 05:53:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-14 23:36:00 -0400,2015-09-15 06:41:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-16 03:06:00 -0400,2015-09-16 07:01:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-16 03:06:00 -0400,2015-09-16 07:28:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-16 23:13:00 -0400,2015-09-17 06:31:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-16 23:13:00 -0400,2015-09-17 07:04:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-17 23:59:00 -0400,2015-09-18 06:46:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-17 23:59:00 -0400,2015-09-18 07:29:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-19 02:45:00 -0400,2015-09-19 08:06:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-19 02:45:00 -0400,2015-09-19 08:59:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-19 23:14:00 -0400,2015-09-20 06:38:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-19 23:14:00 -0400,2015-09-20 07:16:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-20 23:42:00 -0400,2015-09-21 06:25:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-20 23:42:00 -0400,2015-09-21 07:22:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-21 23:35:00 -0400,2015-09-22 06:34:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-21 23:29:00 -0400,2015-09-22 07:20:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-23 00:03:00 -0400,2015-09-23 06:48:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-23 00:03:00 -0400,2015-09-23 07:34:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-24 00:24:00 -0400,2015-09-24 06:26:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-24 00:24:00 -0400,2015-09-24 07:31:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-24 23:39:00 -0400,2015-09-25 05:46:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-24 23:39:00 -0400,2015-09-25 06:06:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-25 23:11:00 -0400,2015-09-26 06:13:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-25 23:11:00 -0400,2015-09-26 06:31:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-27 00:59:00 -0400,2015-09-27 08:25:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-27 00:59:00 -0400,2015-09-27 08:54:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-28 00:16:00 -0400,2015-09-28 07:01:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-28 00:16:00 -0400,2015-09-28 07:18:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-29 00:19:00 -0400,2015-09-29 07:15:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-29 00:19:00 -0400,2015-09-29 07:26:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-30 00:14:00 -0400,2015-09-30 06:59:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-09-30 00:14:00 -0400,2015-09-30 07:44:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-10-01 00:21:00 -0400,2015-10-01 06:47:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-10-01 00:11:00 -0400,2015-10-01 07:15:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-10-02 01:13:00 -0400,2015-10-02 07:07:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-10-02 01:13:00 -0400,2015-10-02 07:19:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-10-03 00:41:00 -0400,2015-10-03 08:52:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-10-03 00:41:00 -0400,2015-10-03 09:21:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-10-04 01:08:00 -0400,2015-10-04 06:36:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-10-04 01:08:00 -0400,2015-10-04 07:09:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-10-05 00:35:00 -0400,2015-10-05 06:16:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-10-05 00:35:00 -0400,2015-10-05 06:36:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-10-06 00:09:00 -0400,2015-10-06 07:14:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-10-06 00:09:00 -0400,2015-10-06 07:42:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-10-06 23:52:00 -0400,2015-10-07 06:00:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-10-06 23:52:00 -0400,2015-10-07 06:33:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-10-08 00:18:00 -0400,2015-10-08 06:49:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-10-08 00:18:00 -0400,2015-10-08 07:02:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-10-09 00:30:00 -0400,2015-10-09 06:54:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-10-09 00:30:00 -0400,2015-10-09 07:18:00 -0400,HKCategoryValueSleepAnalysisInBed,25,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2016-06-20 13:52:53 -0400,2015-10-10 01:09:00 -0400,2015-10-10 07:01:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,25,
